time, susceptible, exposed, symptomatic_infective, asymptomatic_infective, quarantined_susceptible, quarantined_exposed, quarantined_infective, recovered, deceased
19.75, 3456068.61, 606926.35, 114610.68, 30622.12, 6685922.52, 0.22, 37681.68, 150089.0, 8.6
19.759999999999998, 3445273.0, 607618.14, 114832.95, 30693.47, 6695159.31, 0.22, 37789.91, 150554.15, 8.63
19.77, 3434501.24, 608307.21, 115055.05, 30764.85, 6704373.96, 0.22, 37898.32, 151020.26, 8.66
19.78, 3423753.43, 608993.56, 115276.98, 30836.26, 6713566.42, 0.22, 38006.89, 151487.34, 8.69
19.79, 3413029.65, 609677.18, 115498.73, 30907.7, 6722736.59, 0.22, 38115.63, 151955.37, 8.71
19.8, 3402329.98, 610358.07, 115720.31, 30979.17, 6731884.4, 0.22, 38224.54, 152424.35, 8.74
19.810000000000002, 3391654.51, 611036.21, 115941.7, 31050.67, 6741009.78, 0.22, 38333.61, 152894.3, 8.77
19.82, 3381003.33, 611711.61, 116162.91, 31122.19, 6750112.66, 0.22, 38442.86, 153365.21, 8.8
19.83, 3370376.52, 612384.25, 116383.93, 31193.74, 6759192.96, 0.22, 38552.27, 153837.07, 8.82
19.84, 3359774.15, 613054.14, 116604.76, 31265.32, 6768250.6, 0.22, 38661.84, 154309.89, 8.85
19.85, 3349196.32, 613721.26, 116825.41, 31336.93, 6777285.52, 0.22, 38771.58, 154783.67, 8.88
19.86, 3338643.1, 614385.61, 117045.85, 31408.56, 6786297.65, 0.22, 38881.49, 155258.4, 8.91
19.869999999999997, 3328114.58, 615047.18, 117266.11, 31480.21, 6795286.91, 0.22, 38991.56, 155734.09, 8.93
19.880000000000003, 3317610.82, 615705.97, 117486.16, 31551.89, 6804253.23, 0.22, 39101.79, 156210.74, 8.96
19.89, 3307131.91, 616361.97, 117706.01, 31623.59, 6813196.56, 0.22, 39212.19, 156688.34, 8.99
19.9, 3296677.93, 617015.18, 117925.66, 31695.32, 6822116.81, 0.22, 39322.75, 157166.89, 9.02
19.91, 3286248.95, 617665.59, 118145.1, 31767.06, 6831013.93, 0.22, 39433.48, 157646.4, 9.05
19.92, 3275845.05, 618313.2, 118364.33, 31838.83, 6839887.85, 0.22, 39544.36, 158126.86, 9.07
19.93, 3265466.3, 618958.0, 118583.35, 31910.63, 6848738.49, 0.22, 39655.41, 158608.28, 9.1
19.939999999999998, 3255112.77, 619599.98, 118802.16, 31982.44, 6857565.81, 0.22, 39766.62, 159090.65, 9.13
19.95, 3244784.53, 620239.15, 119020.74, 32054.27, 6866369.73, 0.22, 39878.0, 159573.97, 9.16
19.96, 3234481.67, 620875.5, 119239.12, 32126.12, 6875150.2, 0.22, 39989.53, 160058.24, 9.19
19.97, 3224204.24, 621509.01, 119457.26, 32198.0, 6883907.15, 0.22, 40101.22, 160543.47, 9.22
19.98, 3213952.31, 622139.7, 119675.19, 32269.89, 6892640.52, 0.22, 40213.07, 161029.64, 9.24
19.990000000000002, 3203725.96, 622767.55, 119892.89, 32341.8, 6901350.25, 0.22, 40325.08, 161516.77, 9.27
20.0, 3193525.26, 623392.55, 120110.35, 32413.72, 6910036.28, 0.22, 40437.25, 162004.84, 9.3
20.009999999999998, 3183350.26, 624014.72, 120327.59, 32485.67, 6918698.55, 0.22, 40549.58, 162493.87, 9.33
20.02, 3173201.03, 624634.03, 120544.59, 32557.63, 6927337.02, 0.22, 40662.06, 162983.84, 9.36
20.03, 3163077.65, 625250.49, 120761.36, 32629.6, 6935951.61, 0.22, 40774.7, 163474.76, 9.39
20.04, 3152980.16, 625864.09, 120977.89, 32701.59, 6944542.28, 0.22, 40887.5, 163966.63, 9.42
20.05, 3142908.65, 626474.82, 121194.18, 32773.6, 6953108.97, 0.22, 41000.46, 164459.45, 9.45
20.060000000000002, 3132863.15, 627082.7, 121410.22, 32845.62, 6961651.62, 0.22, 41113.57, 164953.21, 9.47
20.07, 3122843.75, 627687.7, 121626.02, 32917.65, 6970170.19, 0.22, 41226.83, 165447.92, 9.5
20.08, 3112850.49, 628289.83, 121841.56, 32989.7, 6978664.62, 0.22, 41340.25, 165943.57, 9.53
20.09, 3102883.44, 628889.09, 122056.86, 33061.76, 6987134.86, 0.22, 41453.83, 166440.17, 9.56
20.1, 3092942.65, 629485.47, 122271.91, 33133.83, 6995580.86, 0.22, 41567.55, 166937.71, 9.59
20.11, 3083028.18, 630078.96, 122486.69, 33205.91, 7004002.57, 0.22, 41681.44, 167436.19, 9.62
20.119999999999997, 3073140.09, 630669.57, 122701.22, 33278.01, 7012399.94, 0.22, 41795.47, 167935.62, 9.65
20.130000000000003, 3063278.43, 631257.28, 122915.49, 33350.11, 7020772.92, 0.22, 41909.65, 168435.99, 9.68
20.14, 3053443.26, 631842.11, 123129.5, 33422.22, 7029121.48, 0.22, 42023.99, 168937.3, 9.71
20.15, 3043634.62, 632424.04, 123343.24, 33494.35, 7037445.55, 0.22, 42138.48, 169439.55, 9.74
20.16, 3033852.58, 633003.07, 123556.71, 33566.48, 7045745.1, 0.22, 42253.12, 169942.74, 9.77
20.17, 3024097.17, 633579.2, 123769.92, 33638.62, 7054020.08, 0.22, 42367.9, 170446.87, 9.8
20.18, 3014368.47, 634152.43, 123982.85, 33710.76, 7062270.45, 0.22, 42482.84, 170951.94, 9.83
20.189999999999998, 3004666.5, 634722.75, 124195.51, 33782.92, 7070496.16, 0.22, 42597.93, 171457.95, 9.86
20.2, 2994991.32, 635290.16, 124407.88, 33855.08, 7078697.18, 0.22, 42713.16, 171964.89, 9.88
20.21, 2985342.98, 635854.66, 124619.98, 33927.24, 7086873.46, 0.22, 42828.55, 172472.77, 9.91
20.22, 2975721.53, 636416.25, 124831.8, 33999.42, 7095024.96, 0.22, 42944.07, 172981.58, 9.94
20.23, 2966127.0, 636974.93, 125043.34, 34071.59, 7103151.65, 0.22, 43059.75, 173491.33, 9.97
20.240000000000002, 2956559.45, 637530.68, 125254.58, 34143.77, 7111253.48, 0.22, 43175.57, 174002.02, 10.0
20.25, 2947018.91, 638083.52, 125465.54, 34215.96, 7119330.42, 0.22, 43291.54, 174513.63, 10.03
20.259999999999998, 2937505.44, 638633.44, 125676.21, 34288.15, 7127382.43, 0.22, 43407.65, 175026.18, 10.06
20.27, 2928019.07, 639180.43, 125886.59, 34360.34, 7135409.47, 0.22, 43523.91, 175539.66, 10.09
20.28, 2918559.84, 639724.5, 126096.67, 34432.53, 7143411.52, 0.22, 43640.31, 176054.07, 10.12
20.29, 2909127.8, 640265.64, 126306.45, 34504.72, 7151388.53, 0.22, 43756.86, 176569.42, 10.16
20.3, 2899722.97, 640803.85, 126515.93, 34576.91, 7159340.47, 0.22, 43873.55, 177085.69, 10.19
20.310000000000002, 2890345.41, 641339.14, 126725.11, 34649.11, 7167267.32, 0.22, 43990.38, 177602.89, 10.22
20.32, 2880995.14, 641871.49, 126933.99, 34721.3, 7175169.03, 0.22, 44107.35, 178121.01, 10.25
20.33, 2871672.21, 642400.91, 127142.56, 34793.5, 7183045.58, 0.22, 44224.46, 178640.07, 10.28
20.34, 2862376.64, 642927.4, 127350.82, 34865.69, 7190896.94, 0.22, 44341.71, 179160.05, 10.31
20.35, 2853108.48, 643450.96, 127558.77, 34937.88, 7198723.08, 0.22, 44459.11, 179680.95, 10.34
20.36, 2843867.75, 643971.58, 127766.4, 35010.07, 7206523.98, 0.22, 44576.64, 180202.78, 10.37
20.369999999999997, 2834654.49, 644489.26, 127973.72, 35082.25, 7214299.59, 0.22, 44694.31, 180725.54, 10.4
20.380000000000003, 2825468.73, 645004.01, 128180.72, 35154.43, 7222049.9, 0.22, 44812.12, 181249.21, 10.43
20.39, 2816310.5, 645515.82, 128387.41, 35226.61, 7229774.89, 0.22, 44930.07, 181773.81, 10.46
20.4, 2807179.83, 646024.7, 128593.77, 35298.78, 7237474.52, 0.22, 45048.15, 182299.32, 10.49
20.41, 2798076.74, 646530.63, 128799.8, 35370.95, 7245148.78, 0.22, 45166.37, 182825.76, 10.52
20.42, 2789001.28, 647033.63, 129005.51, 35443.11, 7252797.63, 0.22, 45284.73, 183353.12, 10.55
20.43, 2779953.45, 647533.69, 129210.9, 35515.27, 7260421.06, 0.22, 45403.22, 183881.39, 10.58
20.439999999999998, 2770933.29, 648030.81, 129415.95, 35587.42, 7268019.05, 0.22, 45521.85, 184410.58, 10.62
20.45, 2761940.83, 648524.99, 129620.67, 35659.56, 7275591.58, 0.22, 45640.61, 184940.69, 10.65
20.46, 2752976.09, 649016.23, 129825.05, 35731.69, 7283138.62, 0.22, 45759.5, 185471.71, 10.68
20.47, 2744039.08, 649504.53, 130029.1, 35803.81, 7290660.15, 0.22, 45878.53, 186003.65, 10.71
20.48, 2735129.84, 649989.89, 130232.81, 35875.93, 7298156.17, 0.22, 45997.69, 186536.49, 10.74
20.490000000000002, 2726248.39, 650472.31, 130436.17, 35948.04, 7305626.64, 0.22, 46116.98, 187070.26, 10.77
20.5, 2717394.74, 650951.8, 130639.2, 36020.13, 7313071.56, 0.22, 46236.4, 187604.93, 10.8
20.509999999999998, 2708568.91, 651428.34, 130841.88, 36092.22, 7320490.91, 0.22, 46355.96, 188140.51, 10.84
20.52, 2699770.93, 651901.95, 131044.21, 36164.29, 7327884.68, 0.22, 46475.64, 188677.0, 10.87
20.53, 2691000.8, 652372.62, 131246.19, 36236.36, 7335252.84, 0.22, 46595.45, 189214.4, 10.9
20.54, 2682258.56, 652840.36, 131447.82, 36308.41, 7342595.39, 0.22, 46715.39, 189752.71, 10.93
20.55, 2673544.21, 653305.16, 131649.1, 36380.45, 7349912.31, 0.22, 46835.46, 190291.92, 10.96
20.560000000000002, 2664857.77, 653767.02, 131850.02, 36452.47, 7357203.59, 0.22, 46955.66, 190832.04, 10.99
20.57, 2656199.25, 654225.96, 132050.59, 36524.48, 7364469.22, 0.22, 47075.98, 191373.06, 11.03
20.58, 2647568.67, 654681.95, 132250.79, 36596.48, 7371709.2, 0.22, 47196.43, 191914.99, 11.06
20.59, 2638966.03, 655135.02, 132450.64, 36668.46, 7378923.51, 0.22, 47317.0, 192457.81, 11.09
20.6, 2630391.36, 655585.16, 132650.12, 36740.43, 7386112.13, 0.22, 47437.7, 193001.54, 11.12
20.61, 2621844.66, 656032.36, 132849.24, 36812.38, 7393275.08, 0.22, 47558.53, 193546.17, 11.15
20.619999999999997, 2613325.94, 656476.64, 133047.99, 36884.31, 7400412.33, 0.22, 47679.47, 194091.69, 11.19
20.630000000000003, 2604835.21, 656918.0, 133246.37, 36956.23, 7407523.88, 0.22, 47800.54, 194638.12, 11.22
20.64, 2596372.47, 657356.43, 133444.38, 37028.13, 7414609.73, 0.22, 47921.74, 195185.44, 11.25
20.65, 2587937.75, 657791.93, 133642.01, 37100.01, 7421669.87, 0.22, 48043.05, 195733.65, 11.28
20.66, 2579531.03, 658224.51, 133839.28, 37171.87, 7428704.3, 0.22, 48164.49, 196282.76, 11.32
20.67, 2571152.33, 658654.18, 134036.16, 37243.72, 7435713.02, 0.22, 48286.04, 196832.77, 11.35
20.68, 2562801.66, 659080.92, 134232.67, 37315.54, 7442696.01, 0.22, 48407.72, 197383.66, 11.38
20.689999999999998, 2554479.01, 659504.75, 134428.79, 37387.34, 7449653.29, 0.22, 48529.52, 197935.45, 11.41
20.7, 2546184.39, 659925.67, 134624.54, 37459.13, 7456584.84, 0.22, 48651.43, 198488.12, 11.45
20.71, 2537917.8, 660343.67, 134819.9, 37530.89, 7463490.68, 0.22, 48773.46, 199041.69, 11.48
20.72, 2529679.24, 660758.77, 135014.87, 37602.63, 7470370.79, 0.22, 48895.61, 199596.14, 11.51
20.73, 2521468.72, 661170.95, 135209.46, 37674.35, 7477225.19, 0.22, 49017.88, 200151.48, 11.54
20.740000000000002, 2513286.22, 661580.24, 135403.66, 37746.04, 7484053.87, 0.22, 49140.26, 200707.7, 11.58
20.75, 2505131.76, 661986.62, 135597.46, 37817.72, 7490856.83, 0.22, 49262.76, 201264.81, 11.61
20.759999999999998, 2497005.33, 662390.1, 135790.87, 37889.36, 7497634.09, 0.22, 49385.37, 201822.8, 11.64
20.77, 2488906.93, 662790.68, 135983.89, 37960.99, 7504385.64, 0.22, 49508.1, 202381.67, 11.68
20.78, 2480836.55, 663188.36, 136176.51, 38032.59, 7511111.49, 0.22, 49630.93, 202941.42, 11.71
20.79, 2472794.18, 663583.16, 136368.73, 38104.16, 7517811.64, 0.22, 49753.89, 203502.05, 11.74
20.8, 2464779.84, 663975.07, 136560.56, 38175.71, 7524486.11, 0.22, 49876.95, 204063.56, 11.77
20.810000000000002, 2456793.5, 664364.08, 136751.98, 38247.23, 7531134.9, 0.22, 50000.13, 204625.94, 11.81
20.82, 2448835.15, 664750.22, 136942.99, 38318.73, 7537758.01, 0.22, 50123.41, 205189.2, 11.84
20.83, 2440904.81, 665133.48, 137133.6, 38390.2, 7544355.46, 0.22, 50246.81, 205753.34, 11.87
20.84, 2433002.45, 665513.85, 137323.81, 38461.64, 7550927.25, 0.22, 50370.32, 206318.34, 11.91
20.85, 2425128.06, 665891.36, 137513.6, 38533.05, 7557473.4, 0.22, 50493.93, 206884.22, 11.94
20.86, 2417281.64, 666265.99, 137702.99, 38604.43, 7563993.91, 0.22, 50617.65, 207450.97, 11.97
20.869999999999997, 2409463.17, 666637.76, 137891.96, 38675.79, 7570488.81, 0.22, 50741.48, 208018.59, 12.01
20.880000000000003, 2401672.65, 667006.66, 138080.52, 38747.11, 7576958.09, 0.22, 50865.42, 208587.08, 12.04
20.89, 2393910.06, 667372.7, 138268.66, 38818.4, 7583401.77, 0.22, 50989.46, 209156.43, 12.08
20.9, 2386175.38, 667735.88, 138456.39, 38889.67, 7589819.87, 0.22, 51113.61, 209726.65, 12.11
20.91, 2378468.62, 668096.21, 138643.7, 38960.9, 7596212.4, 0.22, 51237.86, 210297.73, 12.14
20.92, 2370789.74, 668453.69, 138830.59, 39032.1, 7602579.37, 0.22, 51362.22, 210869.67, 12.18
20.93, 2363138.73, 668808.33, 139017.05, 39103.27, 7608920.81, 0.22, 51486.68, 211442.48, 12.21
20.939999999999998, 2355515.59, 669160.12, 139203.1, 39174.4, 7615236.72, 0.22, 51611.24, 212016.15, 12.24
20.95, 2347920.28, 669509.08, 139388.71, 39245.5, 7621527.13, 0.22, 51735.91, 212590.67, 12.28
20.96, 2340352.81, 669855.2, 139573.91, 39316.57, 7627792.04, 0.22, 51860.68, 213166.05, 12.31
20.97, 2332813.13, 670198.49, 139758.67, 39387.6, 7634031.49, 0.22, 51985.54, 213742.29, 12.35
20.98, 2325301.25, 670538.95, 139943.0, 39458.6, 7640245.48, 0.22, 52110.51, 214319.38, 12.38
20.990000000000002, 2317817.13, 670876.6, 140126.91, 39529.57, 7646434.05, 0.22, 52235.58, 214897.33, 12.42
21.0, 2310360.76, 671211.42, 140310.38, 39600.49, 7652597.2, 0.22, 52360.74, 215476.13, 12.45
21.009999999999998, 2302932.11, 671543.43, 140493.41, 39671.39, 7658734.96, 0.22, 52486.0, 216055.78, 12.48
21.02, 2295531.17, 671872.64, 140676.01, 39742.24, 7664847.35, 0.22, 52611.36, 216636.28, 12.52
21.03, 2288157.91, 672199.03, 140858.18, 39813.06, 7670934.39, 0.22, 52736.82, 217217.62, 12.55
21.04, 2280812.31, 672522.63, 141039.9, 39883.84, 7676996.11, 0.22, 52862.37, 217799.81, 12.59
21.05, 2273494.34, 672843.44, 141221.19, 39954.58, 7683032.52, 0.22, 52988.02, 218382.85, 12.62
21.060000000000002, 2266203.99, 673161.45, 141402.03, 40025.28, 7689043.66, 0.22, 53113.76, 218966.73, 12.66
21.07, 2258941.22, 673476.68, 141582.43, 40095.95, 7695029.54, 0.22, 53239.59, 219551.46, 12.69
21.08, 2251706.0, 673789.12, 141762.39, 40166.57, 7700990.2, 0.22, 53365.52, 220137.02, 12.73
21.09, 2244498.32, 674098.79, 141941.9, 40237.16, 7706925.66, 0.22, 53491.54, 220723.42, 12.76
21.1, 2237318.15, 674405.69, 142120.97, 40307.7, 7712835.94, 0.22, 53617.66, 221310.67, 12.8
21.11, 2230165.45, 674709.82, 142299.58, 40378.21, 7718721.07, 0.22, 53743.86, 221898.74, 12.83
21.119999999999997, 2223040.2, 675011.19, 142477.75, 40448.67, 7724581.08, 0.22, 53870.15, 222487.66, 12.87
21.130000000000003, 2215942.36, 675309.8, 142655.47, 40519.09, 7730415.99, 0.22, 53996.54, 223077.41, 12.9
21.14, 2208871.92, 675605.67, 142832.73, 40589.47, 7736225.85, 0.22, 54123.01, 223667.99, 12.94
21.15, 2201828.84, 675898.78, 143009.54, 40659.81, 7742010.66, 0.22, 54249.57, 224259.4, 12.97
21.16, 2194813.08, 676189.16, 143185.89, 40730.1, 7747770.48, 0.22, 54376.21, 224851.64, 13.01
21.17, 2187824.62, 676476.8, 143361.79, 40800.35, 7753505.32, 0.22, 54502.95, 225444.71, 13.04
21.18, 2180863.42, 676761.71, 143537.23, 40870.55, 7759215.21, 0.22, 54629.77, 226038.6, 13.08
21.189999999999998, 2173929.45, 677043.89, 143712.21, 40940.71, 7764900.19, 0.22, 54756.67, 226633.32, 13.11
21.2, 2167022.67, 677323.36, 143886.74, 41010.83, 7770560.29, 0.22, 54883.66, 227228.86, 13.15
21.21, 2160143.06, 677600.11, 144060.8, 41080.9, 7776195.55, 0.22, 55010.74, 227825.23, 13.18
21.22, 2153290.57, 677874.16, 144234.39, 41150.92, 7781805.99, 0.22, 55137.9, 228422.41, 13.22
21.23, 2146465.18, 678145.5, 144407.53, 41220.9, 7787391.65, 0.22, 55265.13, 229020.42, 13.25
21.240000000000002, 2139666.84, 678414.14, 144580.2, 41290.83, 7792952.57, 0.22, 55392.46, 229619.24, 13.29
21.25, 2132895.52, 678680.1, 144752.4, 41360.71, 7798488.77, 0.22, 55519.86, 230218.88, 13.32
21.259999999999998, 2126151.17, 678943.37, 144924.14, 41430.55, 7804000.3, 0.22, 55647.34, 230819.33, 13.36
21.27, 2119433.78, 679203.96, 145095.41, 41500.34, 7809487.19, 0.22, 55774.9, 231420.6, 13.4
21.28, 2112743.28, 679461.87, 145266.2, 41570.08, 7814949.47, 0.22, 55902.54, 232022.68, 13.43
21.29, 2106079.65, 679717.12, 145436.53, 41639.77, 7820387.19, 0.22, 56030.26, 232625.56, 13.47
21.3, 2099442.85, 679969.71, 145606.38, 41709.41, 7825800.38, 0.22, 56158.06, 233229.26, 13.5
21.310000000000002, 2092832.83, 680219.65, 145775.77, 41779.0, 7831189.08, 0.22, 56285.93, 233833.76, 13.54
21.32, 2086249.56, 680466.93, 145944.67, 41848.54, 7836553.33, 0.22, 56413.88, 234439.07, 13.58
21.33, 2079692.99, 680711.57, 146113.11, 41918.03, 7841893.16, 0.22, 56541.91, 235045.18, 13.61
21.34, 2073163.08, 680953.58, 146281.06, 41987.47, 7847208.62, 0.22, 56670.01, 235652.1, 13.65
21.35, 2066659.79, 681192.95, 146448.54, 42056.86, 7852499.74, 0.22, 56798.18, 236259.81, 13.68
21.36, 2060183.08, 681429.7, 146615.54, 42126.19, 7857766.58, 0.22, 56926.43, 236868.33, 13.72
21.369999999999997, 2053732.9, 681663.83, 146782.06, 42195.48, 7863009.15, 0.22, 57054.75, 237477.64, 13.76
21.380000000000003, 2047309.2, 681895.35, 146948.1, 42264.71, 7868227.52, 0.22, 57183.14, 238087.75, 13.79
21.39, 2040911.96, 682124.27, 147113.66, 42333.88, 7873421.72, 0.22, 57311.6, 238698.65, 13.83
21.4, 2034541.11, 682350.59, 147278.74, 42403.01, 7878591.78, 0.22, 57440.13, 239310.34, 13.87
21.41, 2028196.61, 682574.31, 147443.33, 42472.08, 7883737.77, 0.22, 57568.73, 239922.83, 13.9
21.42, 2021878.42, 682795.45, 147607.44, 42541.09, 7888859.71, 0.22, 57697.4, 240536.1, 13.94
21.43, 2015586.49, 683014.01, 147771.06, 42610.05, 7893957.65, 0.22, 57826.14, 241150.17, 13.98
21.439999999999998, 2009320.78, 683230.0, 147934.2, 42678.96, 7899031.64, 0.22, 57954.95, 241765.02, 14.01
21.45, 2003081.23, 683443.43, 148096.85, 42747.81, 7904081.72, 0.22, 58083.82, 242380.65, 14.05
21.46, 1996867.8, 683654.29, 148259.01, 42816.6, 7909107.94, 0.22, 58212.76, 242997.07, 14.09
21.47, 1990680.44, 683862.61, 148420.68, 42885.34, 7914110.34, 0.22, 58341.76, 243614.27, 14.12
21.48, 1984519.1, 684068.38, 148581.87, 42954.02, 7919088.96, 0.22, 58470.83, 244232.25, 14.16
21.490000000000002, 1978383.73, 684271.61, 148742.56, 43022.64, 7924043.86, 0.22, 58599.96, 244851.01, 14.2
21.5, 1972274.28, 684472.31, 148902.76, 43091.2, 7928975.07, 0.22, 58729.16, 245470.55, 14.23
21.509999999999998, 1966190.7, 684670.49, 149062.46, 43159.71, 7933882.66, 0.22, 58858.42, 246090.86, 14.27
21.52, 1960132.95, 684866.15, 149221.67, 43228.16, 7938766.65, 0.22, 58987.73, 246711.94, 14.31
21.53, 1954100.96, 685059.3, 149380.39, 43296.55, 7943627.11, 0.22, 59117.11, 247333.8, 14.34
21.54, 1948094.69, 685249.95, 149538.62, 43364.88, 7948464.08, 0.22, 59246.55, 247956.42, 14.38
21.55, 1942114.08, 685438.1, 149696.34, 43433.15, 7953277.61, 0.22, 59376.05, 248579.82, 14.42
21.560000000000002, 1936159.08, 685623.76, 149853.57, 43501.36, 7958067.74, 0.22, 59505.61, 249203.98, 14.46
21.57, 1930229.65, 685806.94, 150010.31, 43569.51, 7962834.53, 0.22, 59635.23, 249828.91, 14.49
21.58, 1924325.72, 685987.65, 150166.54, 43637.6, 7967578.03, 0.22, 59764.9, 250454.6, 14.53
21.59, 1918447.24, 686165.89, 150322.27, 43705.62, 7972298.29, 0.22, 59894.63, 251081.05, 14.57
21.6, 1912594.16, 686341.67, 150477.51, 43773.59, 7976995.35, 0.22, 60024.42, 251708.26, 14.61
21.61, 1906766.42, 686515.0, 150632.24, 43841.5, 7981669.27, 0.22, 60154.26, 252336.23, 14.64
21.619999999999997, 1900963.97, 686685.88, 150786.48, 43909.34, 7986320.1, 0.21, 60284.15, 252964.96, 14.68
21.630000000000003, 1895186.75, 686854.33, 150940.21, 43977.12, 7990947.89, 0.21, 60414.1, 253594.45, 14.72
21.64, 1889434.71, 687020.34, 151093.44, 44044.83, 7995552.7, 0.21, 60544.1, 254224.68, 14.76
21.65, 1883707.79, 687183.94, 151246.16, 44112.49, 8000134.57, 0.21, 60674.16, 254855.67, 14.79
21.66, 1878005.93, 687345.12, 151398.38, 44180.07, 8004693.56, 0.21, 60804.26, 255487.41, 14.83
21.67, 1872329.08, 687503.89, 151550.1, 44247.6, 8009229.72, 0.21, 60934.42, 256119.9, 14.87
21.68, 1866677.17, 687660.26, 151701.31, 44315.06, 8013743.1, 0.21, 61064.62, 256753.13, 14.91
21.689999999999998, 1861050.16, 687814.24, 151852.01, 44382.46, 8018233.77, 0.21, 61194.88, 257387.11, 14.95
21.7, 1855447.98, 687965.83, 152002.21, 44449.79, 8022701.76, 0.21, 61325.18, 258021.84, 14.98
21.71, 1849870.58, 688115.04, 152151.9, 44517.05, 8027147.14, 0.21, 61455.53, 258657.3, 15.02
21.72, 1844317.89, 688261.89, 152301.08, 44584.25, 8031569.96, 0.21, 61585.93, 259293.5, 15.06
21.73, 1838789.86, 688406.37, 152449.76, 44651.38, 8035970.27, 0.21, 61716.37, 259930.45, 15.1
21.740000000000002, 1833286.42, 688548.5, 152597.92, 44718.45, 8040348.14, 0.21, 61846.86, 260568.13, 15.14
21.75, 1827807.53, 688688.29, 152745.58, 44785.45, 8044703.61, 0.21, 61977.4, 261206.54, 15.17
21.759999999999998, 1822353.11, 688825.73, 152892.72, 44852.38, 8049036.75, 0.21, 62107.98, 261845.69, 15.21
21.77, 1816923.1, 688960.85, 153039.36, 44919.24, 8053347.6, 0.21, 62238.6, 262485.56, 15.25
21.78, 1811517.46, 689093.64, 153185.48, 44986.04, 8057636.23, 0.21, 62369.27, 263126.17, 15.29
21.79, 1806136.1, 689224.12, 153331.09, 45052.76, 8061902.68, 0.21, 62499.97, 263767.51, 15.33
21.8, 1800778.98, 689352.28, 153476.19, 45119.42, 8066147.03, 0.21, 62630.72, 264409.57, 15.37
21.810000000000002, 1795446.04, 689478.15, 153620.78, 45186.01, 8070369.32, 0.21, 62761.51, 265052.36, 15.4
21.82, 1790137.2, 689601.73, 153764.85, 45252.53, 8074569.61, 0.21, 62892.34, 265695.87, 15.44
21.83, 1784852.41, 689723.03, 153908.41, 45318.98, 8078747.96, 0.21, 63023.21, 266340.1, 15.48
21.84, 1779591.6, 689842.05, 154051.46, 45385.36, 8082904.43, 0.21, 63154.11, 266985.05, 15.52
21.85, 1774354.72, 689958.8, 154193.99, 45451.67, 8087039.07, 0.21, 63285.05, 267630.71, 15.56
21.86, 1769141.69, 690073.29, 154336.0, 45517.91, 8091151.95, 0.21, 63416.03, 268277.09, 15.6
21.869999999999997, 1763952.46, 690185.53, 154477.5, 45584.08, 8095243.12, 0.21, 63547.05, 268924.19, 15.64
21.880000000000003, 1758786.96, 690295.52, 154618.49, 45650.18, 8099312.64, 0.21, 63678.1, 269572.0, 15.68
21.89, 1753645.13, 690403.29, 154758.95, 45716.2, 8103360.58, 0.21, 63809.19, 270220.52, 15.71
21.9, 1748526.9, 690508.82, 154898.91, 45782.15, 8107386.98, 0.21, 63940.31, 270869.74, 15.75
21.91, 1743432.21, 690612.13, 155038.34, 45848.03, 8111391.92, 0.21, 64071.46, 271519.68, 15.79
21.92, 1738360.99, 690713.24, 155177.26, 45913.84, 8115375.44, 0.21, 64202.65, 272170.32, 15.83
21.93, 1733313.18, 690812.14, 155315.66, 45979.58, 8119337.62, 0.21, 64333.87, 272821.66, 15.87
21.939999999999998, 1728288.72, 690908.84, 155453.54, 46045.24, 8123278.5, 0.21, 64465.12, 273473.7, 15.91
21.95, 1723287.53, 691003.36, 155590.9, 46110.83, 8127198.16, 0.21, 64596.39, 274126.45, 15.95
21.96, 1718309.55, 691095.7, 155727.74, 46176.34, 8131096.65, 0.21, 64727.7, 274779.89, 15.99
21.97, 1713354.72, 691185.87, 155864.07, 46241.78, 8134974.03, 0.21, 64859.04, 275434.03, 16.03
21.98, 1708422.98, 691273.88, 155999.87, 46307.15, 8138830.36, 0.21, 64990.41, 276088.86, 16.07
21.990000000000002, 1703514.24, 691359.74, 156135.16, 46372.44, 8142665.7, 0.21, 65121.8, 276744.38, 16.11
22.0, 1698628.45, 691443.44, 156269.93, 46437.65, 8146480.12, 0.21, 65253.22, 277400.6, 16.15
22.009999999999998, 1693765.55, 691525.01, 156404.17, 46502.79, 8150273.68, 0.21, 65384.67, 278057.51, 16.18
22.02, 1688925.45, 691604.46, 156537.9, 46567.86, 8154046.44, 0.21, 65516.14, 278715.1, 16.22
22.03, 1684108.11, 691681.78, 156671.1, 46632.84, 8157798.46, 0.21, 65647.63, 279373.38, 16.26
22.04, 1679313.44, 691756.99, 156803.79, 46697.76, 8161529.81, 0.21, 65779.15, 280032.34, 16.3
22.05, 1674541.38, 691830.09, 156935.95, 46762.59, 8165240.53, 0.21, 65910.7, 280691.98, 16.34
22.060000000000002, 1669791.87, 691901.1, 157067.59, 46827.35, 8168930.71, 0.21, 66042.26, 281352.3, 16.38
22.07, 1665064.83, 691970.02, 157198.72, 46892.03, 8172600.4, 0.21, 66173.85, 282013.3, 16.42
22.08, 1660360.19, 692036.86, 157329.31, 46956.64, 8176249.66, 0.21, 66305.46, 282674.98, 16.46
22.09, 1655677.9, 692101.63, 157459.39, 47021.16, 8179878.56, 0.21, 66437.08, 283337.33, 16.5
22.1, 1651017.88, 692164.34, 157588.95, 47085.61, 8183487.16, 0.21, 66568.73, 284000.36, 16.54
