time, susceptible, exposed, symptomatic_infective, asymptomatic_infective, quarantined_susceptible, quarantined_exposed, quarantined_infective, recovered, deceased
27.39, 4261158.5, 477422.76, 107751.65, 35465.81, 5856718.8, 0.13, 55980.11, 287414.65, 17.36
27.4, 4255875.78, 477688.37, 107845.03, 35506.03, 5861053.88, 0.13, 56057.98, 287885.19, 17.39
27.41, 4250599.07, 477953.31, 107938.3, 35546.25, 5865383.24, 0.13, 56135.87, 288356.18, 17.42
27.42, 4245328.39, 478217.58, 108031.48, 35586.46, 5869706.86, 0.13, 56213.8, 288827.63, 17.45
27.43, 4240063.75, 478481.17, 108124.55, 35626.66, 5874024.75, 0.13, 56291.76, 289299.53, 17.48
27.44, 4234805.15, 478744.09, 108217.52, 35666.86, 5878336.88, 0.13, 56369.76, 289771.89, 17.51
27.45, 4229552.6, 479006.34, 108310.38, 35707.05, 5882643.26, 0.13, 56447.78, 290244.7, 17.54
27.46, 4224306.13, 479267.91, 108403.14, 35747.23, 5886943.86, 0.13, 56525.84, 290717.97, 17.57
27.47, 4219065.74, 479528.81, 108495.79, 35787.4, 5891238.69, 0.13, 56603.94, 291191.69, 17.6
27.48, 4213831.44, 479789.03, 108588.34, 35827.57, 5895527.72, 0.13, 56682.06, 291665.86, 17.63
27.49, 4208603.25, 480048.57, 108680.78, 35867.73, 5899810.96, 0.13, 56760.22, 292140.48, 17.65
27.5, 4203381.17, 480307.44, 108773.12, 35907.89, 5904088.38, 0.13, 56838.4, 292615.56, 17.68
27.51, 4198165.21, 480565.63, 108865.35, 35948.04, 5908359.99, 0.13, 56916.62, 293091.08, 17.71
27.52, 4192955.4, 480823.15, 108957.47, 35988.18, 5912625.78, 0.13, 56994.87, 293567.06, 17.74
27.53, 4187751.72, 481079.98, 109049.49, 36028.31, 5916885.72, 0.13, 57073.16, 294043.49, 17.77
27.54, 4182554.21, 481336.14, 109141.4, 36068.43, 5921139.82, 0.13, 57151.47, 294520.37, 17.8
27.55, 4177362.87, 481591.62, 109233.2, 36108.55, 5925388.06, 0.13, 57229.81, 294997.71, 17.83
27.56, 4172177.7, 481846.41, 109324.89, 36148.66, 5929630.44, 0.13, 57308.19, 295475.49, 17.86
27.57, 4166998.73, 482100.53, 109416.48, 36188.75, 5933866.94, 0.13, 57386.59, 295953.72, 17.89
27.58, 4161825.96, 482353.97, 109507.95, 36228.85, 5938097.57, 0.13, 57465.03, 296432.41, 17.92
27.59, 4156659.4, 482606.72, 109599.32, 36268.93, 5942322.3, 0.13, 57543.5, 296911.54, 17.95
27.6, 4151499.06, 482858.8, 109690.57, 36309.0, 5946541.12, 0.13, 57621.99, 297391.12, 17.98
27.61, 4146344.95, 483110.19, 109781.72, 36349.07, 5950754.04, 0.13, 57700.52, 297871.15, 18.01
27.62, 4141197.08, 483360.9, 109872.76, 36389.13, 5954961.04, 0.13, 57779.07, 298351.63, 18.04
27.63, 4136055.47, 483610.92, 109963.69, 36429.18, 5959162.11, 0.13, 57857.66, 298832.55, 18.07
27.64, 4130920.12, 483860.26, 110054.5, 36469.22, 5963357.25, 0.13, 57936.27, 299313.92, 18.1
27.65, 4125791.04, 484108.92, 110145.21, 36509.25, 5967546.44, 0.13, 58014.91, 299795.75, 18.13
27.66, 4120668.25, 484356.89, 110235.8, 36549.27, 5971729.68, 0.13, 58093.59, 300278.01, 18.16
27.67, 4115551.75, 484604.18, 110326.28, 36589.28, 5975906.95, 0.13, 58172.29, 300760.73, 18.19
27.68, 4110441.55, 484850.78, 110416.65, 36629.28, 5980078.26, 0.13, 58251.02, 301243.89, 18.22
27.69, 4105337.66, 485096.7, 110506.91, 36669.28, 5984243.58, 0.13, 58329.77, 301727.49, 18.25
27.7, 4100240.1, 485341.93, 110597.05, 36709.26, 5988402.92, 0.13, 58408.56, 302211.55, 18.28
27.71, 4095148.87, 485586.47, 110687.08, 36749.23, 5992556.26, 0.13, 58487.37, 302696.04, 18.31
27.72, 4090063.98, 485830.32, 110777.0, 36789.2, 5996703.6, 0.13, 58566.21, 303180.99, 18.34
27.73, 4084985.44, 486073.49, 110866.8, 36829.15, 6000844.93, 0.13, 58645.08, 303666.37, 18.37
27.74, 4079913.26, 486315.97, 110956.49, 36869.09, 6004980.24, 0.13, 58723.98, 304152.2, 18.4
27.75, 4074847.45, 486557.76, 111046.07, 36909.03, 6009109.52, 0.13, 58802.9, 304638.48, 18.43
27.76, 4069788.02, 486798.87, 111135.53, 36948.95, 6013232.76, 0.13, 58881.85, 305125.2, 18.46
27.77, 4064734.99, 487039.28, 111224.87, 36988.86, 6017349.96, 0.13, 58960.83, 305612.36, 18.49
27.78, 4059688.34, 487279.0, 111314.1, 37028.77, 6021461.11, 0.13, 59039.84, 306099.96, 18.52
27.79, 4054648.11, 487518.04, 111403.22, 37068.66, 6025566.2, 0.13, 59118.87, 306588.01, 18.55
27.8, 4049614.29, 487756.38, 111492.22, 37108.54, 6029665.22, 0.13, 59197.93, 307076.5, 18.58
27.81, 4044586.9, 487994.03, 111581.1, 37148.41, 6033758.16, 0.13, 59277.01, 307565.43, 18.61
27.82, 4039565.94, 488231.0, 111669.86, 37188.27, 6037845.02, 0.13, 59356.12, 308054.8, 18.64
27.83, 4034551.42, 488467.27, 111758.51, 37228.11, 6041925.79, 0.13, 59435.25, 308544.61, 18.67
27.84, 4029543.36, 488702.85, 111847.04, 37267.95, 6046000.47, 0.13, 59514.41, 309034.86, 18.7
27.85, 4024541.75, 488937.73, 111935.46, 37307.77, 6050069.04, 0.13, 59593.6, 309525.55, 18.74
27.86, 4019546.62, 489171.93, 112023.75, 37347.59, 6054131.49, 0.13, 59672.81, 310016.68, 18.77
27.87, 4014557.96, 489405.43, 112111.93, 37387.39, 6058187.83, 0.13, 59752.05, 310508.26, 18.8
27.88, 4009575.79, 489638.24, 112199.99, 37427.18, 6062238.04, 0.13, 59831.31, 311000.27, 18.83
27.89, 4004600.12, 489870.36, 112287.93, 37466.96, 6066282.12, 0.13, 59910.6, 311492.71, 18.86
27.9, 3999630.95, 490101.78, 112375.75, 37506.72, 6070320.05, 0.13, 59989.91, 311985.6, 18.89
27.91, 3994668.29, 490332.51, 112463.45, 37546.48, 6074351.83, 0.13, 60069.24, 312478.93, 18.92
27.92, 3989712.15, 490562.55, 112551.03, 37586.22, 6078377.46, 0.13, 60148.6, 312972.69, 18.95
27.93, 3984762.54, 490791.89, 112638.49, 37625.95, 6082396.93, 0.13, 60227.98, 313466.89, 18.98
27.94, 3979819.46, 491020.53, 112725.83, 37665.67, 6086410.23, 0.13, 60307.39, 313961.53, 19.01
27.95, 3974882.93, 491248.49, 112813.05, 37705.37, 6090417.35, 0.13, 60386.82, 314456.6, 19.04
27.96, 3969952.95, 491475.74, 112900.15, 37745.07, 6094418.29, 0.13, 60466.27, 314952.11, 19.07
27.97, 3965029.53, 491702.3, 112987.12, 37784.74, 6098413.04, 0.13, 60545.75, 315448.05, 19.1
27.98, 3960112.68, 491928.17, 113073.98, 37824.41, 6102401.59, 0.13, 60625.25, 315944.43, 19.14
27.99, 3955202.41, 492153.34, 113160.71, 37864.06, 6106383.94, 0.13, 60704.77, 316441.24, 19.17
28.0, 3950298.72, 492377.81, 113247.32, 37903.71, 6110360.08, 0.13, 60784.32, 316938.49, 19.2
28.01, 3945401.62, 492601.59, 113333.81, 37943.33, 6114330.0, 0.13, 60863.89, 317436.17, 19.23
28.02, 3940511.12, 492824.67, 113420.18, 37982.95, 6118293.71, 0.13, 60943.48, 317934.29, 19.26
28.03, 3935627.22, 493047.06, 113506.42, 38022.55, 6122251.18, 0.13, 61023.09, 318432.84, 19.29
28.04, 3930749.95, 493268.74, 113592.54, 38062.14, 6126202.42, 0.13, 61102.72, 318931.82, 19.32
28.05, 3925879.29, 493489.73, 113678.54, 38101.71, 6130147.42, 0.13, 61182.38, 319431.23, 19.35
28.06, 3921015.26, 493710.03, 113764.41, 38141.27, 6134086.17, 0.13, 61262.05, 319931.08, 19.38
28.07, 3916157.86, 493929.62, 113850.16, 38180.81, 6138018.66, 0.13, 61341.75, 320431.36, 19.42
28.08, 3911307.11, 494148.52, 113935.78, 38220.35, 6141944.9, 0.13, 61421.47, 320932.06, 19.45
28.09, 3906463.02, 494366.72, 114021.28, 38259.86, 6145864.87, 0.13, 61501.21, 321433.2, 19.48
28.1, 3901625.57, 494584.23, 114106.65, 38299.37, 6149778.57, 0.13, 61580.97, 321934.77, 19.51
28.11, 3896794.8, 494801.03, 114191.9, 38338.86, 6153686.0, 0.13, 61660.75, 322436.77, 19.54
28.12, 3891970.69, 495017.14, 114277.02, 38378.33, 6157587.14, 0.13, 61740.55, 322939.2, 19.57
28.13, 3887153.26, 495232.55, 114362.02, 38417.79, 6161481.99, 0.13, 61820.38, 323442.06, 19.6
28.14, 3882342.52, 495447.26, 114446.89, 38457.24, 6165370.55, 0.13, 61900.22, 323945.35, 19.63
28.15, 3877538.47, 495661.27, 114531.63, 38496.67, 6169252.8, 0.13, 61980.08, 324449.06, 19.67
28.16, 3872741.12, 495874.58, 114616.25, 38536.09, 6173128.76, 0.13, 62059.96, 324953.2, 19.7
28.17, 3867950.47, 496087.2, 114700.73, 38575.49, 6176998.4, 0.13, 62139.86, 325457.77, 19.73
28.18, 3863166.53, 496299.11, 114785.1, 38614.87, 6180861.72, 0.13, 62219.78, 325962.77, 19.76
28.19, 3858389.31, 496510.33, 114869.33, 38654.24, 6184718.72, 0.13, 62299.72, 326468.2, 19.79
28.2, 3853618.82, 496720.84, 114953.44, 38693.6, 6188569.4, 0.13, 62379.68, 326974.05, 19.82
28.21, 3848855.06, 496930.66, 115037.41, 38732.94, 6192413.74, 0.13, 62459.65, 327480.32, 19.85
28.22, 3844098.03, 497139.78, 115121.26, 38772.26, 6196251.75, 0.13, 62539.65, 327987.02, 19.89
28.23, 3839347.75, 497348.2, 115204.98, 38811.57, 6200083.41, 0.13, 62619.66, 328494.15, 19.92
28.24, 3834604.22, 497555.92, 115288.57, 38850.87, 6203908.73, 0.13, 62699.69, 329001.7, 19.95
28.25, 3829867.44, 497762.94, 115372.04, 38890.14, 6207727.69, 0.13, 62779.74, 329509.67, 19.98
28.26, 3825137.42, 497969.26, 115455.37, 38929.41, 6211540.3, 0.13, 62859.81, 330018.07, 20.01
28.27, 3820414.18, 498174.88, 115538.57, 38968.65, 6215346.54, 0.13, 62939.89, 330526.89, 20.05
28.28, 3815697.7, 498379.8, 115621.64, 39007.88, 6219146.41, 0.13, 63019.99, 331036.14, 20.08
28.29, 3810988.01, 498584.02, 115704.59, 39047.09, 6222939.92, 0.13, 63100.11, 331545.8, 20.11
28.3, 3806285.1, 498787.54, 115787.4, 39086.29, 6226727.04, 0.13, 63180.24, 332055.89, 20.14
28.31, 3801588.97, 498990.37, 115870.08, 39125.47, 6230507.79, 0.13, 63260.4, 332566.4, 20.17
28.32, 3796899.65, 499192.49, 115952.63, 39164.63, 6234282.15, 0.13, 63340.56, 333077.33, 20.2
28.33, 3792217.13, 499393.91, 116035.05, 39203.78, 6238050.11, 0.13, 63420.75, 333588.68, 20.24
28.34, 3787541.41, 499594.63, 116117.33, 39242.91, 6241811.69, 0.13, 63500.95, 334100.45, 20.27
28.35, 3782872.51, 499794.66, 116199.49, 39282.02, 6245566.86, 0.13, 63581.17, 334612.65, 20.3
28.36, 3778210.43, 499993.98, 116281.51, 39321.12, 6249315.63, 0.13, 63661.4, 335125.26, 20.33
28.37, 3773555.16, 500192.6, 116363.4, 39360.2, 6253057.99, 0.13, 63741.65, 335638.29, 20.36
28.38, 3768906.73, 500390.53, 116445.15, 39399.26, 6256793.94, 0.13, 63821.91, 336151.73, 20.4
28.39, 3764265.13, 500587.75, 116526.78, 39438.3, 6260523.47, 0.13, 63902.19, 336665.6, 20.43
28.4, 3759630.37, 500784.28, 116608.27, 39477.33, 6264246.58, 0.13, 63982.48, 337179.88, 20.46
28.41, 3755002.45, 500980.1, 116689.62, 39516.34, 6267963.26, 0.13, 64062.79, 337694.58, 20.49
28.42, 3750381.38, 501175.23, 116770.85, 39555.33, 6271673.52, 0.13, 64143.11, 338209.7, 20.53
28.43, 3745767.17, 501369.65, 116851.94, 39594.3, 6275377.35, 0.13, 64223.45, 338725.23, 20.56
28.44, 3741159.81, 501563.38, 116932.89, 39633.26, 6279074.73, 0.13, 64303.8, 339241.18, 20.59
28.45, 3736559.32, 501756.4, 117013.71, 39672.2, 6282765.68, 0.13, 64384.17, 339757.54, 20.62
28.46, 3731965.69, 501948.73, 117094.4, 39711.11, 6286450.19, 0.13, 64464.54, 340274.32, 20.65
28.47, 3727378.94, 502140.36, 117174.95, 39750.02, 6290128.24, 0.13, 64544.94, 340791.52, 20.69
28.48, 3722799.06, 502331.29, 117255.36, 39788.9, 6293799.84, 0.13, 64625.34, 341309.12, 20.72
28.49, 3718226.07, 502521.52, 117335.64, 39827.76, 6297464.99, 0.13, 64705.76, 341827.14, 20.75
28.5, 3713659.96, 502711.05, 117415.79, 39866.61, 6301123.68, 0.13, 64786.19, 342345.58, 20.78
28.51, 3709100.74, 502899.88, 117495.8, 39905.44, 6304775.91, 0.13, 64866.64, 342864.42, 20.82
28.52, 3704548.42, 503088.01, 117575.67, 39944.24, 6308421.67, 0.13, 64947.1, 343383.68, 20.85
28.53, 3700003.0, 503275.45, 117655.41, 39983.03, 6312060.96, 0.13, 65027.57, 343903.35, 20.88
28.54, 3695464.47, 503462.18, 117735.01, 40021.8, 6315693.79, 0.13, 65108.05, 344423.43, 20.91
28.55, 3690932.86, 503648.22, 117814.47, 40060.56, 6319320.13, 0.13, 65188.54, 344943.92, 20.95
28.56, 3686408.16, 503833.56, 117893.79, 40099.29, 6322940.0, 0.13, 65269.05, 345464.82, 20.98
28.57, 3681890.37, 504018.2, 117972.98, 40138.0, 6326553.38, 0.13, 65349.57, 345986.13, 21.01
28.58, 3677379.5, 504202.14, 118052.03, 40176.7, 6330160.28, 0.13, 65430.1, 346507.85, 21.04
28.59, 3672875.55, 504385.39, 118130.94, 40215.37, 6333760.69, 0.13, 65510.64, 347029.98, 21.08
28.6, 3668378.54, 504567.94, 118209.72, 40254.02, 6337354.61, 0.13, 65591.19, 347552.52, 21.11
28.61, 3663888.45, 504749.78, 118288.36, 40292.66, 6340942.04, 0.13, 65671.75, 348075.46, 21.14
28.62, 3659405.29, 504930.94, 118366.85, 40331.27, 6344522.97, 0.13, 65752.32, 348598.82, 21.18
28.63, 3654929.08, 505111.39, 118445.21, 40369.87, 6348097.4, 0.13, 65832.91, 349122.57, 21.21
28.64, 3650459.8, 505291.15, 118523.43, 40408.45, 6351665.33, 0.13, 65913.5, 349646.74, 21.24
28.65, 3645997.47, 505470.21, 118601.51, 40447.0, 6355226.76, 0.13, 65994.1, 350171.31, 21.27
28.66, 3641542.09, 505648.57, 118679.46, 40485.54, 6358781.68, 0.13, 66074.72, 350696.29, 21.31
28.67, 3637093.66, 505826.24, 118757.26, 40524.05, 6362330.08, 0.13, 66155.34, 351221.67, 21.34
28.68, 3632652.19, 506003.21, 118834.92, 40562.54, 6365871.98, 0.13, 66235.97, 351747.46, 21.37
28.69, 3628217.67, 506179.49, 118912.44, 40601.02, 6369407.36, 0.13, 66316.62, 352273.65, 21.41
28.7, 3623790.12, 506355.07, 118989.82, 40639.47, 6372936.22, 0.13, 66397.27, 352800.24, 21.44
28.71, 3619369.52, 506529.95, 119067.07, 40677.9, 6376458.56, 0.13, 66477.93, 353327.24, 21.47
28.72, 3614955.9, 506704.14, 119144.17, 40716.31, 6379974.38, 0.13, 66558.6, 353854.64, 21.51
28.73, 3610549.25, 506877.63, 119221.13, 40754.7, 6383483.68, 0.13, 66639.27, 354382.44, 21.54
28.74, 3606149.57, 507050.43, 119297.95, 40793.07, 6386986.45, 0.13, 66719.96, 354910.65, 21.57
28.75, 3601756.87, 507222.53, 119374.62, 40831.42, 6390482.69, 0.13, 66800.65, 355439.25, 21.6
28.76, 3597371.14, 507393.94, 119451.16, 40869.75, 6393972.41, 0.13, 66881.35, 355968.26, 21.64
28.77, 3592992.4, 507564.65, 119527.55, 40908.06, 6397455.58, 0.13, 66962.06, 356497.66, 21.67
28.78, 3588620.64, 507734.67, 119603.81, 40946.34, 6400932.23, 0.13, 67042.78, 357027.47, 21.7
28.79, 3584255.87, 507904.0, 119679.92, 40984.6, 6404402.34, 0.13, 67123.5, 357557.67, 21.74
28.8, 3579898.09, 508072.63, 119755.89, 41022.84, 6407865.91, 0.13, 67204.23, 358088.28, 21.77
28.81, 3575547.3, 508240.57, 119831.71, 41061.06, 6411322.94, 0.13, 67284.97, 358619.28, 21.8
28.82, 3571203.51, 508407.82, 119907.39, 41099.26, 6414773.43, 0.13, 67365.72, 359150.68, 21.84
28.83, 3566866.71, 508574.37, 119982.93, 41137.44, 6418217.38, 0.13, 67446.47, 359682.48, 21.87
28.84, 3562536.91, 508740.23, 120058.33, 41175.59, 6421654.78, 0.13, 67527.23, 360214.67, 21.9
28.85, 3558214.12, 508905.4, 120133.58, 41213.72, 6425085.63, 0.13, 67607.99, 360747.26, 21.94
28.86, 3553898.32, 509069.88, 120208.69, 41251.83, 6428509.94, 0.13, 67688.76, 361280.24, 21.97
28.87, 3549589.54, 509233.67, 120283.66, 41289.92, 6431927.7, 0.13, 67769.54, 361813.62, 22.0
28.88, 3545287.76, 509396.76, 120358.48, 41327.98, 6435338.91, 0.13, 67850.32, 362347.4, 22.04
28.89, 3540992.99, 509559.16, 120433.16, 41366.03, 6438743.56, 0.13, 67931.1, 362881.57, 22.07
28.9, 3536705.23, 509720.88, 120507.7, 41404.04, 6442141.66, 0.13, 68011.9, 363416.13, 22.11
28.91, 3532424.49, 509881.9, 120582.09, 41442.04, 6445533.21, 0.13, 68092.69, 363951.09, 22.14
28.92, 3528150.76, 510042.24, 120656.33, 41480.01, 6448918.2, 0.13, 68173.49, 364486.44, 22.17
28.93, 3523884.05, 510201.88, 120730.43, 41517.97, 6452296.64, 0.13, 68254.3, 365022.18, 22.21
28.94, 3519624.36, 510360.84, 120804.39, 41555.89, 6455668.51, 0.13, 68335.11, 365558.31, 22.24
28.95, 3515371.68, 510519.1, 120878.2, 41593.8, 6459033.83, 0.13, 68415.92, 366094.84, 22.27
28.96, 3511126.04, 510676.68, 120951.86, 41631.68, 6462392.59, 0.13, 68496.74, 366631.75, 22.31
28.97, 3506887.41, 510833.57, 121025.38, 41669.54, 6465744.79, 0.13, 68577.56, 367169.06, 22.34
28.98, 3502655.81, 510989.77, 121098.75, 41707.37, 6469090.42, 0.13, 68658.39, 367706.75, 22.38
28.99, 3498431.24, 511145.29, 121171.98, 41745.18, 6472429.49, 0.13, 68739.22, 368244.84, 22.41
29.0, 3494213.69, 511300.11, 121245.06, 41782.97, 6475762.0, 0.13, 68820.05, 368783.31, 22.44
29.01, 3490003.17, 511454.26, 121318.0, 41820.74, 6479087.95, 0.13, 68900.89, 369322.17, 22.48
29.02, 3485799.69, 511607.71, 121390.78, 41858.48, 6482407.33, 0.13, 68981.72, 369861.42, 22.51
29.03, 3481603.23, 511760.48, 121463.43, 41896.19, 6485720.15, 0.13, 69062.56, 370401.05, 22.54
29.04, 3477413.81, 511912.56, 121535.92, 41933.88, 6489026.4, 0.13, 69143.41, 370941.08, 22.58
29.05, 3473231.43, 512063.96, 121608.27, 41971.55, 6492326.08, 0.13, 69224.25, 371481.49, 22.61
29.06, 3469056.07, 512214.68, 121680.47, 42009.2, 6495619.2, 0.13, 69305.1, 372022.28, 22.65
29.07, 3464887.76, 512364.71, 121752.52, 42046.82, 6498905.75, 0.13, 69385.95, 372563.46, 22.68
29.08, 3460726.48, 512514.05, 121824.43, 42084.41, 6502185.74, 0.13, 69466.8, 373105.02, 22.71
29.09, 3456572.23, 512662.72, 121896.19, 42121.98, 6505459.15, 0.13, 69547.65, 373646.97, 22.75
29.1, 3452425.03, 512810.7, 121967.8, 42159.53, 6508726.0, 0.13, 69628.5, 374189.3, 22.78
29.11, 3448284.86, 512957.99, 122039.26, 42197.05, 6511986.28, 0.13, 69709.36, 374732.02, 22.82
29.12, 3444151.74, 513104.61, 122110.58, 42234.55, 6515240.0, 0.13, 69790.21, 375275.11, 22.85
29.13, 3440025.65, 513250.54, 122181.74, 42272.02, 6518487.14, 0.13, 69871.07, 375818.59, 22.89
29.14, 3435906.61, 513395.8, 122252.76, 42309.47, 6521727.72, 0.13, 69951.92, 376362.45, 22.92
29.15, 3431794.6, 513540.37, 122323.63, 42346.89, 6524961.73, 0.13, 70032.78, 376906.69, 22.95
29.16, 3427689.64, 513684.26, 122394.35, 42384.29, 6528189.17, 0.13, 70113.64, 377451.31, 22.99
29.17, 3423591.72, 513827.47, 122464.92, 42421.66, 6531410.04, 0.13, 70194.49, 377996.31, 23.02
29.18, 3419500.84, 513970.01, 122535.34, 42459.01, 6534624.35, 0.13, 70275.35, 378541.69, 23.06
29.19, 3415417.01, 514111.86, 122605.62, 42496.33, 6537832.09, 0.13, 70356.2, 379087.45, 23.09
29.2, 3411340.21, 514253.04, 122675.74, 42533.62, 6541033.26, 0.13, 70437.06, 379633.59, 23.13
29.21, 3407270.47, 514393.54, 122745.71, 42570.89, 6544227.86, 0.13, 70517.91, 380180.11, 23.16
29.22, 3403207.76, 514533.36, 122815.54, 42608.14, 6547415.9, 0.13, 70598.76, 380727.0, 23.19
29.23, 3399152.1, 514672.5, 122885.21, 42645.36, 6550597.37, 0.13, 70679.61, 381274.27, 23.23
29.24, 3395103.48, 514810.97, 122954.74, 42682.55, 6553772.28, 0.13, 70760.46, 381821.91, 23.26
29.25, 3391061.9, 514948.76, 123024.11, 42719.72, 6556940.62, 0.13, 70841.31, 382369.93, 23.3
29.26, 3387027.36, 515085.88, 123093.34, 42756.86, 6560102.39, 0.13, 70922.15, 382918.33, 23.33
29.27, 3382999.87, 515222.32, 123162.41, 42793.97, 6563257.61, 0.13, 71003.0, 383467.1, 23.37
29.28, 3378979.42, 515358.08, 123231.34, 42831.06, 6566406.26, 0.13, 71083.84, 384016.25, 23.4
29.29, 3374966.02, 515493.18, 123300.11, 42868.12, 6569548.34, 0.13, 71164.68, 384565.76, 23.44
29.3, 3370959.65, 515627.6, 123368.73, 42905.16, 6572683.87, 0.13, 71245.51, 385115.65, 23.47
29.31, 3366960.33, 515761.35, 123437.2, 42942.17, 6575812.84, 0.13, 71326.35, 385665.92, 23.51
29.32, 3362968.04, 515894.42, 123505.52, 42979.15, 6578935.24, 0.13, 71407.17, 386216.55, 23.54
29.33, 3358982.8, 516026.82, 123573.69, 43016.11, 6582051.09, 0.13, 71488.0, 386767.56, 23.58
29.34, 3355004.6, 516158.56, 123641.71, 43053.04, 6585160.38, 0.13, 71568.82, 387318.94, 23.61
29.35, 3351033.43, 516289.62, 123709.57, 43089.94, 6588263.11, 0.13, 71649.64, 387870.68, 23.64
29.36, 3347069.31, 516420.01, 123777.29, 43126.81, 6591359.29, 0.13, 71730.46, 388422.8, 23.68
29.37, 3343112.22, 516549.73, 123844.85, 43163.66, 6594448.91, 0.13, 71811.27, 388975.29, 23.71
29.38, 3339162.17, 516678.79, 123912.26, 43200.48, 6597531.98, 0.13, 71892.07, 389528.14, 23.75
29.39, 3335219.16, 516807.17, 123979.52, 43237.28, 6600608.49, 0.13, 71972.88, 390081.36, 23.78
29.4, 3331283.18, 516934.89, 124046.63, 43274.05, 6603678.46, 0.13, 72053.67, 390634.95, 23.82
29.41, 3327354.23, 517061.94, 124113.58, 43310.78, 6606741.87, 0.13, 72134.47, 391188.91, 23.85
29.42, 3323432.32, 517188.32, 124180.38, 43347.5, 6609798.74, 0.13, 72215.25, 391743.23, 23.89
29.43, 3319517.44, 517314.04, 124247.03, 43384.18, 6612849.06, 0.13, 72296.04, 392297.92, 23.92
29.44, 3315609.59, 517439.1, 124313.53, 43420.84, 6615892.84, 0.13, 72376.81, 392852.98, 23.96
29.45, 3311708.78, 517563.48, 124379.87, 43457.47, 6618930.07, 0.13, 72457.58, 393408.4, 23.99
29.46, 3307814.99, 517687.21, 124446.07, 43494.07, 6621960.76, 0.13, 72538.35, 393964.18, 24.03
29.47, 3303928.23, 517810.27, 124512.1, 43530.64, 6624984.9, 0.13, 72619.11, 394520.33, 24.06
29.48, 3300048.49, 517932.66, 124577.99, 43567.19, 6628002.51, 0.13, 72699.86, 395076.84, 24.1
29.49, 3296175.78, 518054.4, 124643.72, 43603.71, 6631013.58, 0.13, 72780.61, 395633.71, 24.13
29.5, 3292310.09, 518175.47, 124709.3, 43640.2, 6634018.12, 0.13, 72861.34, 396190.95, 24.17
29.51, 3288451.43, 518295.88, 124774.73, 43676.66, 6637016.12, 0.13, 72942.08, 396748.55, 24.21
29.52, 3284599.79, 518415.64, 124840.0, 43713.09, 6640007.59, 0.13, 73022.8, 397306.5, 24.24
29.53, 3280755.16, 518534.73, 124905.12, 43749.49, 6642992.53, 0.13, 73103.52, 397864.82, 24.28
29.54, 3276917.55, 518653.16, 124970.08, 43785.87, 6645970.94, 0.13, 73184.23, 398423.5, 24.31
29.55, 3273086.96, 518770.93, 125034.89, 43822.22, 6648942.82, 0.13, 73264.93, 398982.54, 24.35
29.56, 3269263.38, 518888.05, 125099.55, 43858.54, 6651908.18, 0.13, 73345.63, 399541.93, 24.38
29.57, 3265446.82, 519004.51, 125164.05, 43894.83, 6654867.02, 0.13, 73426.32, 400101.69, 24.42
29.58, 3261637.26, 519120.31, 125228.4, 43931.09, 6657819.34, 0.13, 73507.0, 400661.8, 24.45
29.59, 3257834.72, 519235.46, 125292.59, 43967.32, 6660765.14, 0.13, 73587.67, 401222.26, 24.49
29.6, 3254039.18, 519349.95, 125356.63, 44003.52, 6663704.42, 0.13, 73668.33, 401783.09, 24.52
29.61, 3250250.64, 519463.79, 125420.52, 44039.7, 6666637.19, 0.13, 73748.98, 402344.27, 24.56
29.62, 3246469.11, 519576.97, 125484.25, 44075.84, 6669563.45, 0.13, 73829.63, 402905.81, 24.59
29.63, 3242694.58, 519689.5, 125547.82, 44111.96, 6672483.2, 0.13, 73910.26, 403467.7, 24.63
29.64, 3238927.05, 519801.37, 125611.25, 44148.04, 6675396.44, 0.13, 73990.89, 404029.94, 24.67
29.65, 3235166.51, 519912.6, 125674.51, 44184.1, 6678303.18, 0.13, 74071.5, 404592.54, 24.7
29.66, 3231412.97, 520023.17, 125737.62, 44220.13, 6681203.42, 0.13, 74152.11, 405155.49, 24.74
29.67, 3227666.42, 520133.1, 125800.58, 44256.13, 6684097.15, 0.13, 74232.7, 405718.8, 24.77
29.68, 3223926.86, 520242.37, 125863.38, 44292.09, 6686984.39, 0.13, 74313.29, 406282.45, 24.81
29.69, 3220194.29, 520350.99, 125926.03, 44328.03, 6689865.14, 0.13, 74393.87, 406846.46, 24.84
29.7, 3216468.7, 520458.97, 125988.52, 44363.94, 6692739.39, 0.13, 74474.43, 407410.82, 24.88
29.71, 3212750.09, 520566.3, 126050.85, 44399.82, 6695607.16, 0.13, 74554.98, 407975.53, 24.92
29.72, 3209038.46, 520672.98, 126113.03, 44435.67, 6698468.44, 0.13, 74635.53, 408540.58, 24.95
29.73, 3205333.82, 520779.01, 126175.06, 44471.49, 6701323.23, 0.13, 74716.06, 409105.99, 24.99
29.74, 3201636.14, 520884.4, 126236.93, 44507.28, 6704171.55, 0.13, 74796.58, 409671.75, 25.02
29.75, 3197945.44, 520989.14, 126298.64, 44543.04, 6707013.38, 0.13, 74877.09, 410237.85, 25.06
29.76, 3194261.71, 521093.24, 126360.2, 44578.77, 6709848.74, 0.13, 74957.59, 410804.3, 25.09
29.77, 3190584.94, 521196.7, 126421.6, 44614.46, 6712677.63, 0.13, 75038.07, 411371.1, 25.13
29.78, 3186915.14, 521299.51, 126482.85, 44650.13, 6715500.05, 0.13, 75118.55, 411938.24, 25.17
